"You deleted the alert subscription.",你刪除您訂閱的提醒。 ,module,Magento_ProductAlert
"We can't find the product.",我們找不到該產品,module,Magento_ProductAlert
"You will no longer receive price alerts for this product.",你不會再收到該商品價格提醒。 ,module,Magento_ProductAlert
"Unable to update the alert subscription.",無法更新訂閱的提醒。 ,module,Magento_ProductAlert
"You will no longer receive stock alerts for this product.",你不會再收到該商品庫存提醒。 ,module,Magento_ProductAlert
"The product was not found.",找不到產品。 ,module,Magento_ProductAlert
"You will no longer receive stock alerts.",你不會再收到庫存變化的提醒。 ,module,Magento_ProductAlert
"Invalid block type: %1","無效的塊類型: %1",module,Magento_ProductAlert
"Price change alert! We wanted you to know that prices have changed for these products:",價格變化警報!我們想讓你知道價格換了這些產品:,module,Magento_ProductAlert
Price:,價格:,module,Magento_ProductAlert
"Click here to stop alerts for this product.",單擊此處停止這種產品的警報。 ,module,Magento_ProductAlert
"Unsubscribe from all price alerts",退訂所有價格提醒,module,Magento_ProductAlert
"In stock alert! We wanted you to know that these products are now available:",在股票的警報!我們想讓你知道這些產品現已可用:,module,Magento_ProductAlert
"Unsubscribe from all stock alerts",退訂所有股票警報,module,Magento_ProductAlert
Url,網址,module,Magento_ProductVideo
Title,標題,module,Magento_ProductVideo
Description,描述,module,Magento_ProductVideo
"Preview Image",預覽圖像,module,Magento_ProductVideo
"Get Video Information",獲取視頻信息,module,Magento_ProductVideo
"Hide from Product Page",從產品頁面隱藏,module,Magento_ProductVideo
Role,職能,module,Magento_ProductVideo
"Add Video",添加視頻,module,Magento_ProductVideo
"Delete image",刪​​除圖像,module,Magento_ProductVideo
Hidden,從產品頁隱藏,module,Magento_ProductVideo
"Alt Text","Alt 文本",module,Magento_ProductVideo
Title:,標題：,module,Magento_ProductVideo
"Unable to save address. Please check input data.",無法保存地址。請檢查輸入的數據。 ,module,Magento_Quote
"Cart %1 doesn't contain products",車%1不包含產品,module,Magento_Quote
"Could not apply coupon code","無法設置送貨方式。 %1",module,Magento_Quote
"Coupon code is not valid",優惠券代碼無效,module,Magento_Quote
"Could not delete coupon code",無法刪除優惠券代碼,module,Magento_Quote
"Shipping address is not set",運營商有這樣的方法沒有發現：%1%2,module,Magento_Quote
"The requested Payment Method is not available.",付款方法不可用。 ,module,Magento_Quote
"We found an invalid request for adding product to quote.",我們發現一個無效的請求添加產品報價。 ,module,Magento_Quote
"This is the wrong quote item id to update configuration.","這是要更新配置的錯誤報價項目 id。",module,Magento_Quote
"This shipping method is not available. To use this shipping method, please contact us.",這種運輸方法不可用。若要使用此航運的方法，請聯繫我們。 ,module,Magento_Quote
"The address model is not defined.",未定義地址模型。 ,module,Magento_Quote
"Grand Total",總額,module,Magento_Quote
"Shipping & Handling (%1)","航運及處理 (%1)",module,Magento_Quote
"Shipping & Handling",運費和手續費,module,Magento_Quote
Shipping,運費,module,Magento_Quote
Subtotal,小計,module,Magento_Quote
"We found an invalid item option format.",我們發現無效項目選項的格式。 ,module,Magento_Quote
"An item option with code %1 already exists.",具有代碼%1的產品選項已存在,module,Magento_Quote
"Item qty declaration error",項目數量宣言錯誤,module,Magento_Quote
"Some of the products below do not have all the required options.",一些下面的產品並沒有所需的選項。 ,module,Magento_Quote
"Something went wrong during the item options declaration.",項目選項聲明期間，出了錯。 ,module,Magento_Quote
"We found an item options declaration error.",我們發現了一個項目選項聲明錯誤。 ,module,Magento_Quote
"Some of the selected options are not currently available.",選定的項選項中有一些不當前可用。 ,module,Magento_Quote
"Selected option(s) or their combination is not currently available.",所選的選項或它們的組合不是當前可用的。 ,module,Magento_Quote
"Some item options or their combination are not currently available.",一些項目選項或它們的組合不是當前可用的。 ,module,Magento_Quote
"Could not save quote",不能保存報價,module,Magento_Quote
"Cart %1 doesn't contain item %2","購物車 %1 不包含商品 %2",module,Magento_Quote
"Could not remove item from quote",無法刪除報價單中的商品,module,Magento_Quote
"The qty value is required to update quote item.",更新引用項需數量值。 ,module,Magento_Quote
"Invalid customer id %1","無效的客戶 id %1",module,Magento_Quote
"Invalid address id %1","無效地址 id %1",module,Magento_Quote
"Cannot create quote",不能創建報價單,module,Magento_Quote
"Cannot assign customer to the given cart. The cart belongs to different store.",無法將客戶分配給給定的購物車。購物車屬於不同的商店,module,Magento_Quote
"Cannot assign customer to the given cart. The cart is not anonymous.",不能將客戶分配給給定的車。購物車不是匿名的。 ,module,Magento_Quote
"Cannot assign customer to the given cart. Customer already has active cart.",無法將客戶分配給給定的購物車。顧客已經有活動的車。 ,module,Magento_Quote
"This item price or quantity is not valid for checkout.",這個項目的價格或數量是無效的。 ,module,Magento_Quote
"Please check the shipping address information. %1",請檢查送貨地址信息。 %1,module,Magento_Quote
"Please specify a shipping method.",請指定一個裝運方法。 ,module,Magento_Quote
"Please check the billing address information. %1",請檢查送貨地址信息。 %1,module,Magento_Quote
"Please select a valid payment method.",請選擇有效的付款方法。 ,module,Magento_Quote
"Store Credit",店鋪信用,module,Magento_Quote
Discount,折扣,module,Magento_Quote
Tax,稅,module,Magento_Quote
"Cart contains virtual product(s) only. Shipping address is not applicable.",購物車只包含虛擬產品。送貨地址是不適用的。 ,module,Magento_Quote
"Shipping address not set.",送貨地址未設置。 ,module,Magento_Quote
"Cannot set shipping method. %1",不能設置送貨方式。 %1,module,Magento_Quote
"Shipping method is not applicable for empty cart",送貨方式不是適用於空購物車,module,Magento_Quote
"Cart contains virtual product(s) only. Shipping method is not applicable.",購物車只包含虛擬產品。送貨地址是不適用的。 ,module,Magento_Quote
"New Accounts",新帳戶,module,Magento_Reports
"Customers by number of orders",客戶訂單號,module,Magento_Reports
"Customers by Orders Total",客戶的訂單總數,module,Magento_Reports
Filter,過濾器,module,Magento_Reports
"Date Used",使用日期,module,Magento_Reports
Day,天,module,Magento_Reports
Month,年,module,Magento_Reports
Year,年,module,Magento_Reports
Period,期間,module,Magento_Reports
From,從,module,Magento_Reports
To,至,module,Magento_Reports
Yes,是,module,Magento_Reports
No,否,module,Magento_Reports
"Empty Rows",空的行,module,Magento_Reports
"Invalid date specified",指定的日期無效,module,Magento_Reports
Refresh,刷新,module,Magento_Reports
"We can't find records for this period.",我們這段時間找不到記錄。 ,module,Magento_Reports
"Show Reviews",顯示評論,module,Magento_Reports
"Products Report",產品報告,module,Magento_Reports
Downloads,下載附件,module,Magento_Reports
Product,產品,module,Magento_Reports
Link,鏈接,module,Magento_Reports
Purchases,購買,module,Magento_Reports
CSV,"Excel XML",module,Magento_Reports
"Excel XML","XML Excel",module,Magento_Reports
Unlimited,無限,module,Magento_Reports
"Low stock",低庫存,module,Magento_Reports
"Products Ordered",訂購的產品,module,Magento_Reports
"Most Viewed",最多觀看次數,module,Magento_Reports
"Show Report",顯示報表,module,Magento_Reports
Interval,週期,module,Magento_Reports
Total,總額,module,Magento_Reports
Price,價格,module,Magento_Reports
Views,視圖,module,Magento_Reports
"Refresh Statistics",刷新統計信息,module,Magento_Reports
"Customers Reviews",客戶評論,module,Magento_Reports
"Reviews for %1","%1 評論",module,Magento_Reports
Customer,客戶,module,Magento_Reports
Title,標題,module,Magento_Reports
Detail,詳細信息,module,Magento_Reports
Created,創建,module,Magento_Reports
"Products Reviews",產品評論,module,Magento_Reports
"Products Bestsellers Report",產品暢銷報告,module,Magento_Reports
"Order Quantity",訂購數量,module,Magento_Reports
"Coupons Usage Report",優惠券使用情況報告,module,Magento_Reports
Subtotal,小計,module,Magento_Reports
"Coupon Code",優惠劵,module,Magento_Reports
"Price Rule",價格規則,module,Magento_Reports
Uses,應用,module,Magento_Reports
"Sales Subtotal",銷售小計,module,Magento_Reports
"Sales Discount",銷售折扣,module,Magento_Reports
"Sales Total",銷售總額,module,Magento_Reports
Discount,折扣,module,Magento_Reports
"Total Invoiced vs. Paid Report",總開票額與收入報表,module,Magento_Reports
Orders,訂單,module,Magento_Reports
"Invoiced Orders",已開票的訂單,module,Magento_Reports
"Total Invoiced",總開票額,module,Magento_Reports
"Paid Invoices",已付的發票,module,Magento_Reports
"Unpaid Invoices",未付的發票,module,Magento_Reports
"Total Refunded Report",共退還報告,module,Magento_Reports
"Refunded Orders",退還的訂單,module,Magento_Reports
"Total Refunded",退款總計,module,Magento_Reports
"Online Refunds",在線退款,module,Magento_Reports
"Offline Refunds",脫機退款,module,Magento_Reports
"Total Ordered Report",共訂購報告,module,Magento_Reports
"Sales Items",銷售物料,module,Magento_Reports
Items,產品,module,Magento_Reports
Revenue,收入,module,Magento_Reports
Profit,利潤,module,Magento_Reports
Invoiced,已出發票,module,Magento_Reports
Paid,最近查看過的,module,Magento_Reports
Refunded,已退款,module,Magento_Reports
"Sales Tax",消費稅,module,Magento_Reports
Tax,稅,module,Magento_Reports
"Sales Shipping",銷售航運,module,Magento_Reports
Shipping,運費,module,Magento_Reports
Canceled,已取消,module,Magento_Reports
"Total Shipped Report",共出貨報告,module,Magento_Reports
Carrier/Method,載體的方法,module,Magento_Reports
"Total Sales Shipping",總銷售航運,module,Magento_Reports
"Total Shipping",總航運,module,Magento_Reports
"Order Taxes Report Grouped by Tax Rate",訂單稅報表按稅率,module,Magento_Reports
Rate,費率,module,Magento_Reports
"Tax Amount",稅額,module,Magento_Reports
"Abandoned carts",被遺棄的車,module,Magento_Reports
Email,郵箱,module,Magento_Reports
Products,產品展示,module,Magento_Reports
Quantity,數量,module,Magento_Reports
"Applied Coupon",應用的優惠券,module,Magento_Reports
Updated,已更新,module,Magento_Reports
"IP Address","IP 地址",module,Magento_Reports
Customers,客戶,module,Magento_Reports
"First Name",名字,module,Magento_Reports
"Last Name",姓氏,module,Magento_Reports
"Items in Cart",購物車中,module,Magento_Reports
"Products in carts",在車中的產品,module,Magento_Reports
Carts,購物車,module,Magento_Reports
Name,名字,module,Magento_Reports
"Wish Lists",願望單,module,Magento_Reports
"Wish List Purchase",願望清單購買,module,Magento_Reports
"Wish List vs. Regular Order","願望清單 vs 常規順序",module,Magento_Reports
"Times Deleted",刪除的次數,module,Magento_Reports
"Index type is not valid",索引類型無效,module,Magento_Reports
Reports,報告,module,Magento_Reports
"New Accounts Report",新帳戶報告,module,Magento_Reports
"Customers by Number of Orders",客戶訂單號,module,Magento_Reports
"Order Count Report",訂單計數報告,module,Magento_Reports
"Order Total Report",訂單總報告,module,Magento_Reports
"Downloads Report",下載報告,module,Magento_Reports
"Low Stock",低庫存,module,Magento_Reports
"Low Stock Report",低庫存報告,module,Magento_Reports
"Ordered Products Report",訂購的產品報告,module,Magento_Reports
"Products Most Viewed Report",產品最查看的報告,module,Magento_Reports
"Product Views Report",產品意見報告,module,Magento_Reports
"An error occurred while showing the product views report. Please review the log and try again.",顯示產品意見報告時出錯。請查看日誌並再試一次。 ,module,Magento_Reports
Review,產品評價,module,Magento_Reports
Reviews,點評,module,Magento_Reports
"Customers Report",客戶報告,module,Magento_Reports
"Customer Reviews Report",客戶評論報告,module,Magento_Reports
"Product Reviews Report",產品點評報告,module,Magento_Reports
"Product Reviews",產品評論,module,Magento_Reports
Details,詳情,module,Magento_Reports
Sales,銷售,module,Magento_Reports
Coupons,優惠券,module,Magento_Reports
"Coupons Report",優惠券報告,module,Magento_Reports
"Invoice Report",發票報表,module,Magento_Reports
"Refunds Report",退款報告,module,Magento_Reports
"Sales Report",銷售報告,module,Magento_Reports
"Shipping Report",發運情況報告,module,Magento_Reports
"Tax Report",稅務報表,module,Magento_Reports
"Shopping Cart",購物車,module,Magento_Reports
"Abandoned Carts",被遺棄的車,module,Magento_Reports
"Customer Shopping Carts",客戶購物車,module,Magento_Reports
"Products in Carts",在車中的產品,module,Magento_Reports
Statistics,統計數據,module,Magento_Reports
"No report code is specified.",指定沒有報告代碼。 ,module,Magento_Reports
"You refreshed lifetime statistics.",你刷新生存時間統計。 ,module,Magento_Reports
"We can't refresh lifetime statistics.",我們不能刷新生存時間統計。 ,module,Magento_Reports
"Recent statistics have been updated.",最近的統​​計數據進行了更新。 ,module,Magento_Reports
"We can't refresh recent statistics.",我們不能刷新最近的統計數據。 ,module,Magento_Reports
"The product type filter specified is incorrect.",指定的產品類型篩選器是不正確的。 ,module,Magento_Reports
"Order Taxes Report Grouped by Tax Rates",訂單稅報表按稅率,module,Magento_Reports
"Total Invoiced VS Paid Report","總開票 VS 支付報告",module,Magento_Reports
"Promotion Coupons Usage Report",促銷優惠券使用報告,module,Magento_Reports
Bestsellers,無法刷新全部統計,module,Magento_Reports
"Most Viewed Products Report",最查看的產品報告,module,Magento_Reports
"An error occurred while showing the product views report. Please review the log and try again.",顯示產品意見報告時出錯。請查看日誌並再試一次。 ,module,Magento_Reports
Error,錯誤,module,Magento_Reports
"Show By",通過顯示,module,Magento_Reports
"Select Date",選擇日期,module,Magento_Reports
"Number of Wish Lists: %1","願望清單的數量: %1",module,Magento_Reports
"Number of items bought from a Wish List: %1","從一個願望清單購買的商品數量: %1",module,Magento_Reports
"Number of times Wish Lists have been shared (emailed): %1","次數已共享的願望列表 (通過電子郵件發送): %1",module,Magento_Reports
"Number of Wish List referrals: %1","願望清單轉介的數目: %1",module,Magento_Reports
"Number of Wish List conversions: %1","願望清單轉換號碼: %1",module,Magento_Reports
"Show Report For:",顯示的報表:,module,Magento_Reports
"All Websites",所有網站,module,Magento_Reports
"Recently Viewed",最近瀏覽過的,module,Magento_Reports
"Add to Cart",添加到購物車,module,Magento_Reports
"In stock",有貨,module,Magento_Reports
"Out of stock",缺貨,module,Magento_Reports
"Add to Wish List",添加到收藏夾,module,Magento_Reports
"Add to Compare",添加並比較,module,Magento_Reports
"Recently Compared",最近比較,module,Magento_Reports
"Learn More",了解更多,module,Magento_Reports
"Save Review",保存評價,module,Magento_Review
"New Review",新的審查,module,Magento_Review
"Review Details",查看詳細信息,module,Magento_Review
Product,產品,module,Magento_Review
"Product Rating",產品評級,module,Magento_Review
Status,狀態,module,Magento_Review
Visibility,可見性,module,Magento_Review
Nickname,暱稱,module,Magento_Review
"Summary of Review",審查的摘要,module,Magento_Review
Review,產品評價,module,Magento_Review
Previous,上一個,module,Magento_Review
"Save and Previous",保存和以前,module,Magento_Review
"Save and Next",保存和下一步,module,Magento_Review
Next,下一個,module,Magento_Review
"Delete Review",刪除審查,module,Magento_Review
"Are you sure you want to do this?",您確認要這麼做麼？ ,module,Magento_Review
"Edit Review '%1'","編輯審閱 '%1'",module,Magento_Review
"<a href=""%1"" onclick=""this.target='blank'"">%2 %3</a> <a href=""mailto:%4"">(%4) </a>","<a href=""%1""onclick=""this.target='blank'"">%2 %3</a><a href=""mailto:%4" "> () %4</a>",module,Magento_Review
Administrator,管理員,module,Magento_Review
Guest,訪客,module,Magento_Review
Author,作者,module,Magento_Review
"Summary Rating",摘要評級,module,Magento_Review
"Detailed Rating",詳細的評分,module,Magento_Review
Created,創建,module,Magento_Review
Title,標題,module,Magento_Review
Type,類型,module,Magento_Review
Action,操作,module,Magento_Review
Edit,編輯,module,Magento_Review
Delete,刪除,module,Magento_Review
"Are you sure?",您確定嗎？ ,module,Magento_Review
"Update Status",更新狀態,module,Magento_Review
Customer,客戶,module,Magento_Review
"Pending Reviews of Customer `%1`","待定的客戶 '%1' 的評論",module,Magento_Review
"Pending Reviews",待定評論,module,Magento_Review
"All Reviews of Customer `%1`","所有評論的客戶 '%1'",module,Magento_Review
"All Reviews of Product `%1`","所有評論的產品 '%1'",module,Magento_Review
"All Reviews",所有評論,module,Magento_Review
Name,名字,module,Magento_Review
"Product Store Name",產品商店名稱,module,Magento_Review
Price,價格,module,Magento_Review
Quantity,數量,module,Magento_Review
Websites,網站,module,Magento_Review
"Manage Ratings",管理評級,module,Magento_Review
"Add New Rating",添加新的評級,module,Magento_Review
"Save Rating",保存評級,module,Magento_Review
"Delete Rating",刪除評級,module,Magento_Review
"Edit Rating #%1","編輯評分 #%1",module,Magento_Review
"New Rating",新的評分,module,Magento_Review
"Rating Title",評分標題,module,Magento_Review
"Default Value",默認值,module,Magento_Review
"Rating Visibility",評分的可見性,module,Magento_Review
"Is Active",處於活動狀態,module,Magento_Review
"Sort Order",排序,module,Magento_Review
"Rating Information",評分信息,module,Magento_Review
"Product Reviews",產品評論,module,Magento_Review
"Pending product review(s)",掛起的產品請稍後再試,module,Magento_Review
"Product: <a href=""%1"" target=""_blank"">%2</a> <br/>","產品: <a href=""%1""target="" _blank"">%2</a> <br/>",module,Magento_Review
"Summary of review: %1 <br/>","摘要的審查: %1 <br/>",module,Magento_Review
"Review: %1 <br/>","評論: %1 <br/>",module,Magento_Review
"Store: %1 <br/>","存儲: %1 <br/>",module,Magento_Review
"Click <a href=""%1"">here</a> to see the review.","單擊<a href=""%1""> 這裡</a> 來見到的檢討。 ",module,Magento_Review
"Product: ""%1"" reviewed by: %2","產品:""%1""由審查: %2",module,Magento_Review
"Pending Reviews RSS","待定評論 RSS",module,Magento_Review
"Reviews %1","點評 %1",module,Magento_Review
Reviews,點評,module,Magento_Review
"The review has been deleted.",審查已被刪除。 ,module,Magento_Review
"Something went wrong deleting this review.",出了錯刪去這一審查。 ,module,Magento_Review
"Customer Reviews",客戶評論,module,Magento_Review
"Edit Review",編輯審閱,module,Magento_Review
"We can't retrieve the product ID.","我們無法檢索產品 id。",module,Magento_Review
"Please select review(s).",請選擇請稍後再試。 ,module,Magento_Review
"A total of %1 record(s) have been deleted.","已經刪除 %1的記錄",module,Magento_Review
"Something went wrong while deleting these records.",在刪除這些記錄時，出了錯。 ,module,Magento_Review
"A total of %1 record(s) have been updated.","已經更新 %1的記錄",module,Magento_Review
"Something went wrong while updating these review(s).",在更新這些請稍後再試時出了錯。 ,module,Magento_Review
"You saved the review.",你保存的審查。 ,module,Magento_Review
"Something went wrong while saving this review.",保存此審查時出了錯。 ,module,Magento_Review
"The review was removed by another user or does not exist.",檢討由另一個用戶刪除或不存在。 ,module,Magento_Review
"You deleted the rating.",你刪除的評級。 ,module,Magento_Review
Ratings,評級,module,Magento_Review
"You saved the rating.",你保存的評級。 ,module,Magento_Review
"My Product Reviews",我的產品評論,module,Magento_Review
"You submitted your review for moderation.",您提交你審查為適度。 ,module,Magento_Review
"We can't post your review right now.",我們現在不能發表您的評論。 ,module,Magento_Review
"Storage key was not set",未設置存儲鍵,module,Magento_Review
Approved,已批准,module,Magento_Review
Pending,待付款,module,Magento_Review
"Not Approved",未獲批准,module,Magento_Review
"Please enter a review summary.",請輸入回顧性總結。 ,module,Magento_Review
"Please enter a nickname.",請輸入暱稱。 ,module,Magento_Review
"Please enter a review.",請輸入一次審查。 ,module,Magento_Review
"Rating isn't Available",評級不是可用,module,Magento_Review
"Please specify a rating title for a store, or we'll just use the default value.",請指定一個評級標題為一家商店，或者我們只是將使用默認值。 ,module,Magento_Review
"Assigned Options",指派的選項,module,Magento_Review
"Option Title:",新選項,module,Magento_Review
"Product Name",產品名稱,module,Magento_Review
Rating,評分,module,Magento_Review
Actions,動作,module,Magento_Review
"See Details",查看具體信息,module,Magento_Review
"You have submitted no reviews.",你沒有提交評論。 ,module,Magento_Review
Back,後退,module,Magento_Review
"My Recent Reviews",我最近的評論,module,Magento_Review
"View All",查看全部,module,Magento_Review
"Average Customer Rating:",平均客戶評級:,module,Magento_Review
"Your Review",您的評論,module,Magento_Review
"Submitted on %1","在 %1 上提交",module,Magento_Review
"Back to My Reviews",回到我的評論,module,Magento_Review
"Ratings Review Summary",分級審查摘要,module,Magento_Review
"Be the first to review this product",成為第一個審查此產品,module,Magento_Review
"Write Your Own Review",編寫您自己的評論,module,Magento_Review
"* Required Fields",*必要字段,module,Magento_Review
"You're reviewing:",您正在查看:,module,Magento_Review
"Your Ra​​ting",您的評級,module,Magento_Review
Summary,用戶中心,module,Magento_Review
"Submit Review",提交的評論,module,Magento_Review
"Add Your Review",添加您的評論,module,Magento_Review
"%1 Review(s)","%1 請稍後再試",module,Magento_Review
"Review by",通過審查,module,Magento_Review
"Posted on",張貼在,module,Magento_Review
"Back to Main Product Info",回到主產品信息,module,Magento_Review
"Average Customer Rating",平均客戶評級,module,Magento_Review
"Product Rating:",產品評級:,module,Magento_Review
"Product Review (submitted on %1):","產品審查 (提交的關於 %1):",module,Magento_Review
"Back to Product Reviews",回到產品評論,module,Magento_Review
"Page not found.",找不到網頁。 ,module,Magento_Rss
Feed,"RSS 訂閱源",module,Magento_Rss
"Miscellaneous Feeds",雜項的飼料,module,Magento_Rss
"Get Feed",得到飼料,module,Magento_Rss
Apply,應用,module,Magento_Rule
"Please choose a valid discount amount.","沒有關於實體類型“% 1”的相關信息",module,Magento_Rule
"End Date must follow Start Date.",結束日期必須晚於開始日期。 ,module,Magento_Rule
"Please specify a website.",請指定的網站。 ,module,Magento_Rule
"Please specify Customer Groups.",請指定客戶組。 ,module,Magento_Rule
to,至,module,Magento_Rule
by,通過,module,Magento_Rule
"Please choose an action to add.",請選擇要添加的操作。 ,module,Magento_Rule
"Perform following actions",執行下列操作,module,Magento_Rule
is,非,module,Magento_Rule
"is not",不是,module,Magento_Rule
"equals or greater than",等於或小於,module,Magento_Rule
"equals or less than",等於或小於,module,Magento_Rule
"greater than",大於,module,Magento_Rule
"less than",小於,module,Magento_Rule
contains,包含,module,Magento_Rule
"does not contain",不包含,module,Magento_Rule
"is one of",小於,module,Magento_Rule
"is not one of",不是的,module,Magento_Rule
"Please choose a condition to add.",請選擇要添加的條件,module,Magento_Rule
Add,添加,module,Magento_Rule
Remove,刪除,module,Magento_Rule
ALL,所有,module,Magento_Rule
ANY,任何,module,Magento_Rule
TRUE,真正,module,Magento_Rule
FALSE,假,module,Magento_Rule
"If %1​​ of these conditions are %2:","如果這些條件 %1 %2:",module,Magento_Rule
"Conditions Combination",條件組合,module,Magento_Rule
"Attribute Set",屬性集,module,Magento_Rule
Category,類別,module,Magento_Rule
"Open Chooser",打開選擇器,module,Magento_Rule
"Unknown condition operator",未知的條件運算符,module,Magento_Rule
"There is no information about associated entity type ""%1"".","有是沒有關聯的實體類型""%1""有關的信息。",module,Magento_Rule
"Cart Price Rules",購物車價格規則,module,Magento_SalesRule
"Add New Rule",添加新規則,module,Magento_SalesRule
Delete,刪除,module,Magento_SalesRule
Reset,重置,module,Magento_SalesRule
"Save and Continue Edit",保存並繼續編輯,module,Magento_SalesRule
Save,保存,module,Magento_SalesRule
Actions,動作,module,Magento_SalesRule
"Apply To",應用給,module,Magento_SalesRule
Conditions,條件,module,Magento_SalesRule
"Apply the rule only if the following conditions are met (leave blank for all products).","僅在滿足以下條件時應用規則 (留空所有產品)。",module,Magento_SalesRule
"Manage Coupon Codes",管理優惠券代碼,module,Magento_SalesRule
"Coupon Qty",優惠券數量,module,Magento_SalesRule
"Code Length",每x個字符加橫線,module,Magento_SalesRule
"Excluding prefix, suffix and separators.","不包括前綴、 後綴和分隔符。",module,Magento_SalesRule
"Code Format",代碼格式,module,Magento_SalesRule
"Code Prefix",代碼前綴,module,Magento_SalesRule
"Code Suffix",代碼後綴,module,Magento_SalesRule
"Dash Every X Characters","衝每 X 個字符",module,Magento_SalesRule
"If empty no separation.",如果空沒有分離。 ,module,Magento_SalesRule
Generate,生成,module,Magento_SalesRule
"Coupon Code",優惠劵,module,Magento_SalesRule
Created,創建,module,Magento_SalesRule
Uses,應用,module,Magento_SalesRule
No,否,module,Magento_SalesRule
Yes,是,module,Magento_SalesRule
"Times Used",使用時間,module,Magento_SalesRule
CSV,"Excel XML",module,Magento_SalesRule
"Excel XML","XML Excel",module,Magento_SalesRule
"Are you sure you want to delete the selected coupon(s)?","確實要刪除所選的 coupon(s) 嗎?",module,Magento_SalesRule
Labels,標籤,module,Magento_SalesRule
"Store View Specific Labels",店鋪視圖指定的標籤,module,Magento_SalesRule
Rule,規則名稱,module,Magento_SalesRule
Start,開始,module,Magento_SalesRule
End,結束,module,Magento_SalesRule
Status,狀態,module,Magento_SalesRule
"%1 - Discounts and Coupons",%1-折扣和優惠,module,Magento_SalesRule
Coupons/Discounts,優惠券/折扣,module,Magento_SalesRule
Promotions,促銷活動,module,Magento_SalesRule
"You deleted the rule.",規則已保存。 ,module,Magento_SalesRule
"We can't delete the rule right now. Please review the log and try again.",我們現在不能刪除該規則。請查看日誌並再試一次。 ,module,Magento_SalesRule
"We can't find a rule to delete.",我們找不到要刪除的規則。 ,module,Magento_SalesRule
"This rule no longer exists.",該規則已不存在。 ,module,Magento_SalesRule
"Edit Rule",修改規則,module,Magento_SalesRule
"New Rule",新規則,module,Magento_SalesRule
"New Cart Price Rule",新車價格規則,module,Magento_SalesRule
"Rule is not defined",沒有定義規則,module,Magento_SalesRule
"Invalid data provided",提供無效數據,module,Magento_SalesRule
"%1 coupon(s) have been generated.","%1 coupon(s) 已生成。",module,Magento_SalesRule
"Something went wrong while generating coupons. Please review the log and try again.",在生成優惠券時出了錯。請查看日誌並再試一次。 ,module,Magento_SalesRule
Catalog,目錄,module,Magento_SalesRule
"The wrong rule is specified.",指定了錯誤的規則。 ,module,Magento_SalesRule
"You saved the rule.",你保存的規則。 ,module,Magento_SalesRule
"Something went wrong while saving the rule data. Please review the error log.",保存規則數據時出了錯。請查看錯誤日誌。 ,module,Magento_SalesRule
Alphanumeric,字母表,module,Magento_SalesRule
Alphabetical,字母表,module,Magento_SalesRule
Numeric,數字,module,Magento_SalesRule
"We cannot create the requested Coupon Qty. Please check your settings and try again.",我們不能創建請求的優惠券數量請檢查您的設置，然後重試。 ,module,Magento_SalesRule
"Specified rule does not allow coupons",指定的規則不允許優惠券,module,Magento_SalesRule
"Specified rule only allows auto generated coupons",指定的規則只允許自動生成優惠券,module,Magento_SalesRule
"Specified rule does not allow auto generated coupons",指定的規則不允許自動生成優惠券,module,Magento_SalesRule
"Error occurred when saving coupon: %1","保存優惠券時出現錯誤: %1",module,Magento_SalesRule
"Discount (%1)","折扣 (%1)",module,Magento_SalesRule
Discount,折扣,module,Magento_SalesRule
"Coupon with the same code",優惠券使用相同的代碼,module,Magento_SalesRule
"No Coupon",沒有優惠券,module,Magento_SalesRule
"Specific Coupon",具體的優惠券,module,Magento_SalesRule
Auto,自動,module,Magento_SalesRule
"Can't acquire coupon.",無法獲取優惠券。 ,module,Magento_SalesRule
"Update the Product",產品更新,module,Magento_SalesRule
"Special Price",特殊價格,module,Magento_SalesRule
"To Fixed Value",為固定值,module,Magento_SalesRule
"To Percentage",百分比,module,Magento_SalesRule
"By Fixed value",按固定值,module,Magento_SalesRule
"By Percentage",按百分比,module,Magento_SalesRule
"Update product's %1 %2: %3","更新產品的 %1 %2: %3",module,Magento_SalesRule
Subtotal,小計,module,Magento_SalesRule
"Total Items Quantity",總的項目數量,module,Magento_SalesRule
"Total Weight",總重量,module,Magento_SalesRule
"Payment Method",支付方式,module,Magento_SalesRule
"Shipping Method",運送方式,module,Magento_SalesRule
"Shipping Postcode",航運郵編,module,Magento_SalesRule
"Shipping Region",航運區域,module,Magento_SalesRule
"Shipping State/Province",航運自治區,module,Magento_SalesRule
"Shipping Country",航運大國,module,Magento_SalesRule
"Product attribute combination",產品屬性組合,module,Magento_SalesRule
"Products subselection",產品部分選定,module,Magento_SalesRule
"Conditions combination",條件組合,module,Magento_SalesRule
"Cart Attribute",購物車屬性,module,Magento_SalesRule
"Quantity in cart",購物車中的數量,module,Magento_SalesRule
"Price in cart",購物車中的價格,module,Magento_SalesRule
"Row total in cart",總的購物車中的行,module,Magento_SalesRule
"Conditions Combination",條件組合,module,Magento_SalesRule
"Cart Item Attribute",購物車項目屬性,module,Magento_SalesRule
"Product Attribute",產品屬性,module,Magento_SalesRule
FOUND,發現,module,Magento_SalesRule
"NOT FOUND",找不到,module,Magento_SalesRule
"If an item is %1 in the cart with %2 of these conditions true:","如果一個項目是 %1 與 %2 的這些條件真車中:",module,Magento_SalesRule
"total quantity",總數量,module,Magento_SalesRule
"total amount",總金額,module,Magento_SalesRule
is,非,module,Magento_SalesRule
"is not",不是,module,Magento_SalesRule
